Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
48938,0.7,Very Good,J,VS2,63.3,58.0,2044,5.61,5.63,3.56
2740,0.76,Ideal,D,VS2,63.0,56.0,3248,5.83,5.79,3.66
42751,0.51,Very Good,H,VS1,62.5,58.0,1343,5.09,5.12,3.19
49902,0.71,Ideal,H,SI2,62.7,57.0,2178,5.66,5.69,3.56
5935,0.9,Fair,D,SI1,66.1,55.0,3945,5.98,5.92,3.93
110,0.59,Ideal,E,VVS2,62.0,55.0,2761,5.38,5.43,3.35
45065,0.57,Good,F,VS2,62.8,62.0,1642,5.22,5.25,3.29
9356,1.02,Ideal,E,SI2,62.7,57.0,4585,6.35,6.44,4.01
31047,0.34,Premium,D,SI1,62.0,58.0,750,4.47,4.43,2.76
20445,1.51,Fair,G,SI2,65.5,55.0,8794,7.14,7.08,4.66
32443,0.43,Very Good,F,SI1,62.4,57.0,792,4.79,4.82,3.0
5113,0.72,Ideal,F,VS1,61.5,56.0,3759,5.74,5.77,3.53
5963,0.9,Good,F,SI1,63.6,59.0,3950,6.07,6.12,3.88
5678,0.97,Ideal,F,SI1,61.7,56.0,3884,6.37,6.32,3.92
50493,0.7,Premium,G,SI2,61.9,58.0,2268,5.64,5.6,3.48
45971,0.3,Good,G,VS2,63.5,55.0,526,4.22,4.25,2.69
28968,0.31,Premium,I,VS2,62.3,60.0,435,4.31,4.32,2.69
39810,0.57,Premium,I,SI2,62.1,60.0,1097,5.32,5.27,3.29
36781,0.39,Very Good,G,VVS2,63.4,57.0,956,4.65,4.62,2.94
112,0.74,Ideal,E,SI2,62.2,56.0,2761,5.8,5.84,3.62
28096,0.31,Premium,F,SI1,60.7,58.0,663,4.38,4.35,2.65
49075,0.64,Very Good,H,VVS2,60.0,59.0,2060,5.59,5.65,3.37
14729,0.3,Good,G,VS1,63.1,56.0,605,4.24,4.26,2.68
20852,2.25,Ideal,E,I1,61.4,54.0,9072,8.52,8.46,5.21
36453,0.31,Ideal,D,VS2,62.6,56.0,942,4.36,4.33,2.72
50160,0.57,Ideal,G,VVS1,61.9,57.0,2217,5.31,5.35,3.3
23195,2.0,Premium,H,SI2,62.1,60.0,11202,8.1,8.01,5.3
25701,0.34,Good,D,VS2,63.6,55.0,644,4.4,4.43,2.81
28188,0.4,Very Good,H,SI1,62.6,57.0,666,4.66,4.7,2.93
52768,0.77,Ideal,E,SI2,62.0,54.0,2563,5.89,5.92,3.66
48443,0.51,Ideal,G,VVS2,62.9,57.0,1974,5.12,5.09,3.21
34753,0.41,Ideal,H,SI1,62.6,55.0,876,4.79,4.77,2.99
31202,0.32,Premium,D,SI1,58.3,58.0,756,4.54,4.49,2.63
34629,0.31,Ideal,E,VS2,60.8,54.0,872,4.4,4.39,2.67
8054,0.23,Very Good,F,VVS2,61.6,57.0,583,3.96,3.99,2.45
30628,0.26,Ideal,H,VS1,62.6,56.0,448,4.07,4.09,2.55
14670,1.0,Good,G,VS1,63.9,55.0,5920,6.28,6.34,4.03
8864,0.92,Premium,E,SI1,62.2,58.0,4482,6.23,6.18,3.86
33806,0.32,Premium,E,VVS2,61.5,58.0,842,4.36,4.42,2.7
3239,0.94,Fair,H,SI2,66.0,50.1,3353,6.13,6.17,4.06
7343,1.01,Good,G,SI2,63.7,56.0,4211,6.26,6.34,4.01
11140,1.0,Premium,F,SI1,61.4,62.0,4939,6.36,6.32,3.89
9934,1.01,Very Good,H,VS2,63.3,58.0,4692,6.33,6.27,3.99
19521,1.0,Premium,F,VVS1,63.0,56.0,8154,6.37,6.32,4.0
51701,0.7,Very Good,F,VS2,62.4,59.0,2400,5.64,5.71,3.54
53521,0.72,Ideal,E,SI1,62.1,54.0,2688,5.76,5.8,3.59
5932,1.1,Ideal,E,I1,61.9,56.0,3942,6.63,6.59,4.09
14558,1.0,Premium,D,SI1,60.3,59.0,5880,6.47,6.44,3.89
12884,1.22,Premium,I,SI1,62.1,59.0,5368,6.8,6.86,4.24
397,0.3,Premium,H,SI1,60.9,59.0,554,4.31,4.29,2.62
20072,1.27,Premium,G,VS2,61.0,60.0,8549,6.93,6.97,4.24
37419,0.36,Premium,F,VVS2,62.7,58.0,983,4.55,4.51,2.84
17500,1.51,Premium,J,SI1,62.3,58.0,7034,7.3,7.33,4.56
24238,2.11,Premium,J,SI2,61.0,58.0,12440,8.2,8.29,5.03
17702,0.32,Ideal,G,SI1,60.8,56.0,612,4.48,4.44,2.71
41851,0.53,Ideal,G,SI1,61.8,58.0,1255,5.16,5.19,3.2
49276,0.54,Ideal,G,VVS2,62.1,56.0,2090,5.22,5.19,3.23
24001,1.9,Ideal,I,SI2,60.9,55.0,12165,8.0,8.06,4.89
9586,0.82,Ideal,D,VS2,60.8,57.0,4628,6.02,6.05,3.67
32361,0.3,Premium,G,VVS1,61.7,58.0,789,4.26,4.3,2.64
25653,2.03,Ideal,I,SI1,62.6,55.0,14548,8.06,8.11,5.06
10285,1.11,Ideal,G,SI2,60.5,56.0,4755,6.71,6.67,4.05
40876,0.5,Very Good,I,VS2,61.7,58.0,1176,5.08,5.13,3.15
6795,0.9,Premium,D,SI2,59.2,60.0,4114,6.34,6.3,3.74
26298,1.7,Ideal,G,VS2,61.3,57.0,15797,7.6,7.67,4.68
53886,0.75,Very Good,I,VVS2,62.0,59.0,2749,5.81,5.83,3.61
36386,0.45,Premium,I,SI1,60.3,59.0,941,4.99,4.93,2.99
26703,0.32,Ideal,F,VS2,62.4,56.0,645,4.35,4.37,2.72
27471,2.08,Very Good,E,SI2,62.4,60.0,18128,8.13,8.15,5.08
52754,0.78,Ideal,G,SI2,62.1,54.0,2561,5.92,5.94,3.68
46117,0.59,Ideal,F,VS2,62.9,55.0,1743,5.39,5.32,3.37
2165,0.7,Very Good,D,VS2,61.2,60.0,3131,5.73,5.77,3.52
51423,0.57,Ideal,E,VVS2,62.5,54.0,2372,5.35,5.28,3.32
52499,0.5,Premium,D,VVS1,61.5,58.0,2525,5.12,5.06,3.13
9614,1.0,Good,J,VVS1,63.5,59.0,4633,6.29,6.34,4.01
50660,0.31,Ideal,G,VS2,61.4,56.0,544,4.34,4.36,2.67
47126,0.7,Fair,E,SI2,70.6,56.0,1828,5.45,5.35,3.81
9721,1.01,Very Good,G,SI1,62.4,58.0,4653,6.39,6.44,4.0
46674,0.59,Premium,G,VS2,61.1,57.0,1789,5.43,5.4,3.31
27268,2.12,Very Good,F,SI2,60.6,58.0,17694,8.27,8.32,5.03
29356,0.31,Ideal,G,VS2,63.0,54.0,698,4.37,4.33,2.74
45243,0.55,Ideal,G,VS2,61.8,58.0,1659,5.23,5.26,3.24
15377,0.35,Premium,I,SI1,62.5,58.0,606,4.53,4.49,2.82
52670,0.8,Ideal,G,VS2,60.1,57.0,2550,6.05,6.02,3.63
2862,0.7,Very Good,F,VVS2,61.6,63.0,3275,5.65,5.69,3.49
1019,0.75,Ideal,G,SI1,61.6,55.0,2902,5.82,5.86,3.6
47557,0.7,Ideal,J,VS2,61.8,53.0,1874,5.73,5.76,3.55
7593,1.0,Ideal,H,SI2,62.6,56.0,4256,6.38,6.34,3.98
28815,0.39,Ideal,G,SI2,62.0,55.0,683,4.69,4.73,2.92
223,0.7,Premium,E,VS1,62.9,60.0,2782,5.62,5.54,3.51
44288,0.52,Ideal,H,VS1,62.4,55.0,1577,5.19,5.17,3.23
20231,1.5,Very Good,I,VS2,58.4,61.0,8662,7.42,7.48,4.35
44938,0.59,Ideal,E,SI1,61.7,56.0,1633,5.35,5.45,3.33
34107,0.39,Ideal,H,VVS2,61.4,56.1,853,4.7,4.73,2.89
35668,0.42,Ideal,E,VS2,61.6,57.0,908,4.79,4.82,2.96
32172,0.33,Very Good,H,IF,62.9,58.0,787,4.38,4.43,2.77
10262,1.01,Good,E,SI2,63.7,58.0,4751,6.36,6.32,4.04
8859,1.08,Very Good,H,SI2,63.0,59.0,4481,6.51,6.54,4.11
1850,0.7,Ideal,F,VS2,61.4,56.0,3064,5.72,5.75,3.52
26058,1.7,Very Good,G,VS2,62.6,57.0,15259,7.6,7.67,4.78
10622,1.22,Premium,H,SI1,61.0,59.0,4829,6.92,6.86,4.2
20811,1.2,Ideal,G,VS1,61.7,55.0,9038,6.92,6.88,4.26
45138,0.53,Ideal,I,IF,62.1,55.0,1654,5.18,5.22,3.23
32908,0.44,Ideal,F,SI1,61.0,57.0,810,4.89,4.91,2.99
28624,0.33,Ideal,H,SI2,61.1,57.0,433,4.46,4.48,2.73
10771,1.13,Premium,I,SI1,61.5,60.0,4854,6.72,6.68,4.12
27115,1.8,Very Good,E,SI1,62.2,57.0,17273,7.81,7.89,4.88
33103,0.34,Good,E,VS2,57.0,61.0,816,6.65,4.61,2.64
52372,0.52,Ideal,F,IF,60.3,57.0,2504,5.23,5.28,3.17
42972,0.41,Ideal,E,VVS1,60.7,57.0,1367,4.8,4.85,2.93
33487,0.32,Premium,F,VS2,61.7,58.0,828,4.41,4.38,2.71
28956,0.25,Premium,E,VS1,61.5,60.0,435,4.02,4.04,2.48
31185,0.32,Ideal,D,SI1,61.9,57.0,756,4.4,4.36,2.71
37987,0.39,Ideal,G,VVS1,62.1,54.7,1008,4.64,4.72,2.91
50084,0.76,Very Good,J,VS2,61.2,57.0,2206,5.86,5.91,3.6
13734,0.28,Very Good,E,VVS2,60.2,58.0,604,4.24,4.27,2.56
50028,0.73,Premium,I,VS1,61.8,62.0,2197,5.78,5.72,3.55
40436,0.55,Good,E,SI1,63.3,54.0,1138,5.21,5.24,3.31
37640,0.39,Premium,H,VVS1,61.5,56.0,990,4.73,4.7,2.9
50637,0.23,Very Good,F,VS2,59.1,59.0,402,4.02,4.07,2.39
12040,0.34,Premium,G,VS2,60.2,58.0,596,4.52,4.55,2.73
52023,0.57,Ideal,E,VVS2,62.0,57.0,2447,5.29,5.33,3.29
15447,1.23,Ideal,I,SI1,61.1,58.0,6183,6.86,6.91,4.21
51897,0.78,Ideal,F,SI2,59.7,57.0,2431,6.01,5.98,3.58
46610,0.54,Very Good,D,VS2,63.2,55.0,1786,5.21,5.17,3.28
24620,1.51,Fair,G,VS1,60.8,66.0,12948,7.35,7.25,4.44
27350,1.07,Very Good,D,IF,59.0,59.0,17909,6.63,6.72,3.94
33595,0.37,Premium,G,VS2,59.3,60.0,833,4.71,4.67,2.78
35342,0.42,Ideal,H,SI1,62.2,57.0,898,4.8,4.78,2.98
33215,0.31,Ideal,F,VS1,61.4,55.0,821,4.39,4.4,2.7
33743,0.31,Ideal,F,VVS1,61.6,55.0,840,4.36,4.4,2.7
44547,0.56,Ideal,I,VVS1,60.8,57.0,1605,5.31,5.34,3.24
20864,1.59,Premium,E,SI2,60.5,59.0,9082,7.59,7.55,4.58
36834,0.3,Ideal,E,IF,62.2,55.0,957,4.32,4.36,2.7
53638,0.3,Very Good,D,SI1,62.5,57.0,552,4.26,4.28,2.67
21654,1.53,Premium,G,SI1,61.7,59.0,9747,7.4,7.31,4.54
23562,1.5,Ideal,G,SI1,62.8,54.0,11572,7.31,7.29,4.58
1021,0.71,Premium,E,VS2,59.6,60.0,2902,5.85,5.8,3.47
7058,0.33,Ideal,E,SI1,62.4,56.0,579,4.41,4.43,2.76
8924,1.0,Good,I,SI1,61.0,60.0,4496,6.36,6.39,3.89
16096,1.26,Premium,H,SI1,62.1,57.0,6435,6.94,6.88,4.29
4856,0.71,Ideal,F,VS1,61.8,55.0,3710,5.71,5.73,3.54
8568,0.9,Premium,F,SI1,61.4,55.0,4435,6.18,6.16,3.79
7670,1.11,Very Good,I,SI1,61.9,59.0,4273,6.58,6.64,4.09
42034,0.53,Good,G,SI1,63.8,56.0,1268,5.14,5.18,3.29
42292,0.32,Ideal,I,VS1,62.4,54.0,505,4.36,4.39,2.73
14281,1.16,Premium,F,VS2,60.5,59.0,5781,6.86,6.8,4.13
42494,0.47,Very Good,E,VS2,62.6,57.0,1320,4.92,4.95,3.09
3305,0.8,Very Good,F,VS2,63.2,55.0,3369,5.9,5.88,3.72
1343,0.71,Premium,F,VS1,62.1,53.0,2961,5.77,5.7,3.56
44138,0.57,Good,D,SI1,59.3,61.0,1561,5.34,5.38,3.18
47620,0.55,Premium,G,VS1,62.0,57.0,1881,5.3,5.25,3.27
26151,1.78,Premium,H,VS1,60.2,59.0,15460,7.83,7.96,4.75
2423,0.95,Premium,G,SI2,62.6,58.0,3181,6.22,6.18,3.88
32223,0.31,Ideal,G,VVS1,62.0,56.0,789,4.38,4.4,2.72
22411,1.52,Premium,D,SI2,59.8,60.0,10433,7.42,7.5,4.46
28929,0.3,Very Good,G,VVS2,62.1,59.0,684,4.23,4.27,2.64
27890,0.3,Ideal,H,VVS1,61.2,57.0,655,4.3,4.39,2.66
45811,0.63,Ideal,G,SI1,62.3,58.0,1711,5.44,5.48,3.4
17038,1.55,Ideal,J,SI2,62.0,56.0,6805,7.42,7.38,4.59
13903,1.05,Very Good,H,VS1,63.3,57.0,5657,6.45,6.4,4.07
38735,0.36,Ideal,E,VVS1,61.4,57.0,1043,4.64,4.61,2.54
33682,0.31,Ideal,I,IF,62.2,54.0,837,4.39,4.36,2.72
34728,0.34,Ideal,E,VS1,61.2,55.0,875,4.52,4.56,2.77
15644,1.0,Good,E,VS2,57.4,62.0,6272,6.56,6.53,3.76
5712,0.25,Very Good,F,VVS2,60.4,59.0,575,4.09,4.12,2.48
6210,1.01,Ideal,I,SI1,60.6,57.0,3999,6.51,6.56,3.96
3562,0.9,Very Good,J,VS1,62.4,58.0,3418,6.15,6.19,3.85
15771,1.5,Good,J,SI2,63.6,58.0,6306,7.18,7.25,4.59
44461,0.55,Ideal,I,VVS1,61.7,56.0,1593,5.24,5.29,3.25
52053,0.72,Ideal,I,VVS2,61.2,59.0,2452,5.75,5.79,3.53
53277,0.71,Ideal,G,SI1,61.6,56.0,2649,5.73,5.76,3.54
4312,0.9,Very Good,H,SI1,61.9,59.0,3595,6.17,6.21,3.83
2134,0.7,Ideal,G,VVS1,62.3,57.0,3123,5.61,5.65,3.51
41364,0.52,Premium,F,SI2,61.7,58.0,1219,5.16,5.12,3.17
38902,0.33,Ideal,E,VVS1,61.8,57.0,1052,4.43,4.4,2.73
8490,0.9,Very Good,E,VS2,62.8,57.0,4419,6.13,6.16,3.86
17860,2.0,Ideal,H,I1,62.5,57.0,7204,8.05,7.98,5.01
14214,1.27,Ideal,F,SI1,61.8,57.0,5761,6.96,6.89,4.28
11030,1.23,Premium,G,SI2,62.1,58.0,4918,6.85,6.8,4.24
46462,0.71,Good,I,SI1,63.6,63.0,1774,5.64,5.61,3.58
27089,2.01,Ideal,F,SI2,60.0,56.0,17220,8.17,8.22,4.92
32898,0.36,Ideal,E,SI1,62.0,57.0,810,4.57,4.53,2.82
2099,0.9,Good,H,SI2,64.3,58.0,3114,5.97,6.03,3.86
20734,1.59,Ideal,D,SI2,61.6,55.0,8975,7.48,7.45,4.6
34729,0.34,Ideal,E,VS1,60.3,57.0,875,4.52,4.54,2.73
52850,0.7,Premium,E,SI1,61.0,56.0,2576,5.75,5.69,3.49
47363,0.54,Ideal,H,VVS1,61.1,57.0,1846,5.22,5.26,3.2
25443,1.5,Ideal,F,VS2,62.4,55.0,14199,7.31,7.25,4.54
44054,0.55,Ideal,J,VS1,62.3,56.0,1550,5.26,5.24,3.27
49517,0.73,Ideal,I,SI1,62.0,56.0,2122,5.75,5.8,3.58
18497,1.51,Premium,H,VS2,61.2,59.0,7534,7.4,7.38,4.52
1008,0.79,Ideal,G,SI1,62.3,57.0,2898,5.9,5.85,3.66
50899,0.71,Ideal,H,SI2,62.7,55.0,2317,5.68,5.64,3.56
45220,0.51,Ideal,E,VS2,62.4,57.0,1656,5.1,5.13,3.19
7850,0.9,Very Good,D,SI1,63.3,57.0,4304,6.12,6.07,3.86
12267,1.5,Good,H,SI2,64.0,61.0,5208,7.18,7.14,4.58
16605,1.01,Very Good,G,VS1,64.4,59.0,6632,6.26,6.31,4.05
14181,0.81,Ideal,E,VVS1,62.5,54.0,5752,5.95,5.98,3.73
9220,1.13,Ideal,H,SI1,61.3,57.0,4556,6.72,6.7,4.11
40792,0.31,Ideal,F,IF,61.2,57.0,1168,4.35,4.38,2.67
46072,0.63,Premium,F,SI1,60.9,56.0,1736,5.58,5.56,3.39
8651,1.06,Ideal,H,SI2,59.4,57.0,4452,6.67,6.63,3.95
41352,0.57,Premium,H,SI1,59.3,58.0,1218,5.4,5.46,3.22
37688,0.43,Good,D,SI1,63.8,55.0,993,4.8,4.79,3.06
53679,0.56,Ideal,E,VVS2,61.7,56.0,2712,5.31,5.33,3.28
1271,1.0,Fair,E,SI2,65.8,58.0,2948,6.28,6.16,4.09
39117,0.41,Premium,G,VS2,61.5,58.0,1061,4.82,4.8,2.96
1047,0.7,Ideal,F,VS2,62.3,53.0,2907,5.69,5.73,3.56
22509,1.03,Premium,F,VVS1,59.7,60.0,10546,6.63,6.57,3.94
15587,1.5,Premium,H,SI2,61.1,59.0,6250,7.41,7.35,4.51
32811,0.34,Ideal,D,VS2,62.3,55.0,805,4.45,4.48,2.78
14460,1.24,Very Good,I,VS2,62.7,55.0,5836,6.82,6.87,4.29
12917,1.2,Ideal,I,SI1,62.6,58.0,5376,6.74,6.71,4.21
10918,1.11,Ideal,I,SI1,62.2,56.0,4890,6.62,6.65,4.13
10064,0.32,Premium,H,SI1,61.8,56.0,591,4.43,4.4,2.73
24236,1.51,Ideal,H,IF,62.7,56.0,12437,7.26,7.38,4.59
47195,0.46,Very Good,F,VVS1,62.3,56.0,1838,4.94,4.98,3.09
49444,0.7,Ideal,H,SI2,61.6,54.0,2110,5.71,5.75,3.53
44379,0.52,Ideal,H,VVS2,61.8,57.0,1581,5.16,5.19,3.2
36504,0.3,Fair,E,VVS2,51.0,67.0,945,4.67,4.62,2.37
48786,0.53,Ideal,D,SI1,60.4,57.0,2021,5.28,5.31,3.2
34698,0.3,Ideal,F,IF,61.3,58.0,873,4.29,4.33,2.64
31144,0.41,Very Good,F,SI1,62.6,55.0,755,4.74,4.78,2.98
47294,0.3,Premium,J,VS1,62.6,58.0,394,4.27,4.32,2.69
5773,0.91,Ideal,E,SI2,61.5,56.0,3898,6.23,6.2,3.82
37270,0.26,Ideal,H,VS1,62.3,54.0,482,4.07,4.11,2.55
9156,0.9,Good,G,VS1,63.6,58.0,4540,6.09,6.12,3.88
32647,0.31,Ideal,H,VVS2,61.8,56.0,802,4.36,4.34,2.69
49271,0.64,Ideal,E,SI1,62.0,56.0,2089,5.57,5.53,3.44
29281,0.25,Very Good,F,VS1,59.7,57.0,436,4.13,4.21,2.49
29734,0.41,Good,D,SI1,63.4,56.0,707,4.73,4.76,3.01
2610,0.73,Ideal,H,VVS1,62.1,56.0,3220,5.75,5.8,3.59
8965,1.03,Premium,F,SI2,60.7,60.0,4503,6.47,6.52,3.94
17028,1.02,Ideal,H,VVS2,62.1,55.0,6797,6.5,6.46,4.02
24360,1.58,Ideal,F,SI1,60.3,56.0,12621,7.56,7.62,4.58
45597,0.53,Ideal,E,VS2,62.1,54.6,1690,5.19,5.21,3.23
38635,0.31,Very Good,H,VS2,59.7,61.0,489,4.39,4.42,2.63
28220,0.33,Premium,G,VS1,60.3,59.0,666,4.44,4.52,2.7
6153,0.9,Ideal,D,SI2,62.7,57.0,3990,6.1,6.15,3.84
48138,0.7,Very Good,F,SI2,60.9,58.0,1940,5.7,5.77,3.49
43191,0.55,Ideal,I,VS2,62.6,57.0,1393,5.21,5.23,3.27
34588,0.42,Ideal,F,VS2,62.0,55.0,872,4.79,4.82,2.98
29683,0.39,Ideal,F,SI1,61.3,56.0,707,4.73,4.77,2.91
17231,1.06,Ideal,G,VS2,61.9,54.0,6890,6.54,6.58,4.06
45953,0.56,Ideal,D,SI1,60.5,57.0,1723,5.31,5.36,3.23
6987,0.92,Premium,H,VS1,61.0,62.0,4155,6.32,6.26,3.84
21484,1.35,Premium,G,VS2,61.1,58.0,9580,7.16,7.12,4.36
16364,0.33,Premium,D,SI1,60.3,58.0,608,4.47,4.49,2.7
25245,1.5,Premium,F,VS2,60.9,60.0,13853,7.42,7.35,4.5
32140,0.31,Good,H,VVS1,63.7,56.0,786,4.33,4.3,2.75
20989,1.16,Very Good,G,VVS2,61.6,58.0,9205,6.67,6.73,4.13
52622,0.32,Good,D,SI1,63.7,55.0,550,4.31,4.33,2.75
48952,0.57,Premium,D,VS2,61.9,58.0,2047,5.35,5.32,3.3
38297,0.3,Ideal,G,SI1,61.8,56.0,487,4.31,4.34,2.67
4339,1.5,Premium,H,I1,61.1,59.0,3599,7.37,7.26,4.47
29541,0.31,Ideal,D,VS1,62.1,56.0,704,4.3,4.36,2.69
51097,0.71,Very Good,G,VS2,62.3,63.0,2335,5.7,5.64,3.53
37077,0.41,Premium,F,SI1,62.6,55.0,969,4.78,4.74,2.98
42630,0.32,Ideal,H,VS2,62.0,57.0,505,4.35,4.39,2.71
31582,0.35,Ideal,E,VS2,61.6,55.0,767,4.49,4.54,2.78
36095,0.39,Very Good,H,VVS1,61.5,56.0,926,4.7,4.73,2.9
27841,0.31,Good,E,VS2,59.1,56.0,651,4.41,4.46,2.62
44833,0.51,Premium,E,SI1,61.3,59.0,1624,5.15,5.13,3.15
2369,0.9,Good,I,SI1,63.5,59.0,3176,6.05,6.1,3.86
53830,0.73,Ideal,F,SI1,62.6,55.0,2737,5.75,5.78,3.61
48164,0.57,Ideal,G,VS1,59.3,57.0,1942,5.42,5.45,3.23
12498,1.15,Very Good,E,SI2,60.0,59.0,5257,6.78,6.82,4.08
18192,1.09,Very Good,G,VS1,62.5,58.0,7378,6.49,6.59,4.09
37953,0.41,Ideal,F,VS1,61.3,57.0,1007,4.77,4.79,2.93
37100,0.41,Ideal,E,SI1,62.4,55.0,969,4.78,4.74,2.97
31436,0.3,Ideal,H,IF,62.0,57.0,764,4.26,4.29,2.65
27458,1.07,Very Good,D,IF,60.9,58.0,18114,6.57,6.67,4.03
49451,0.75,Very Good,F,SI2,58.6,60.0,2111,5.99,6.03,3.52
26966,1.07,Ideal,D,IF,60.9,54.0,17042,6.66,6.73,4.08
33018,0.31,Ideal,F,VVS2,60.2,55.0,814,4.43,4.45,2.67
44204,0.51,Good,F,VS2,63.2,56.5,1569,5.05,5.08,3.2
16059,1.02,Premium,G,VS2,62.5,58.0,6416,6.46,6.41,4.02
26243,2.18,Very Good,I,SI2,58.9,60.0,15684,8.51,8.55,5.02
30194,0.42,Good,F,SI1,63.4,56.0,722,4.75,4.78,3.02
52163,0.55,Ideal,G,VVS1,61.5,55.0,2473,5.28,5.26,3.24
44088,0.5,Ideal,E,VS2,62.1,55.0,1554,5.11,5.13,3.18
52608,0.82,Premium,F,SI2,62.5,59.0,2544,6.0,5.94,3.73
28335,0.33,Premium,G,VS1,61.3,58.0,666,4.42,4.46,2.72
50553,0.73,Ideal,F,SI2,62.1,56.0,2276,5.77,5.8,3.59
29849,0.3,Premium,D,VS2,61.7,58.0,710,4.3,4.32,2.66
29379,0.31,Very Good,E,SI1,63.4,55.0,698,4.35,4.32,2.75
147,0.71,Very Good,G,VS1,63.3,59.0,2768,5.52,5.61,3.52
38504,0.47,Good,H,VS1,65.1,59.0,1031,4.81,4.87,3.15
20801,1.2,Ideal,F,VS1,62.9,53.0,9032,6.86,6.81,4.3
3898,0.91,Very Good,F,SI2,63.1,56.0,3489,6.13,6.17,3.88
33004,0.32,Ideal,E,VVS1,60.9,56.0,813,4.41,4.43,2.69
51744,0.72,Very Good,F,SI1,62.2,59.0,2404,5.72,5.76,3.57
30381,0.3,Very Good,F,VVS2,62.5,56.0,730,4.26,4.29,2.67
22832,3.0,Good,I,I1,57.0,64.0,10863,9.38,9.31,5.33
14442,1.37,Ideal,J,VS2,63.0,57.0,5831,7.11,7.05,4.46
45251,0.5,Fair,G,VVS2,66.1,62.0,1659,4.92,4.88,3.24
30145,0.32,Premium,G,VS2,62.8,58.0,720,4.35,4.31,2.72
13466,1.27,Very Good,J,VS2,62.7,58.0,5530,6.88,6.91,4.32
48018,0.5,Ideal,H,VS2,62.3,55.0,1921,5.09,5.12,3.18
34348,0.32,Ideal,D,VS1,61.5,56.0,862,4.41,4.43,2.72
13078,1.06,Very Good,H,VS2,60.7,59.0,5415,6.56,6.63,4.0
34633,0.31,Ideal,E,VS2,61.5,55.0,872,4.41,4.37,2.7
12221,1.0,Premium,F,SI1,60.3,58.0,5197,6.43,6.47,3.89
40555,0.41,Ideal,G,VVS1,61.7,55.0,1151,4.77,4.79,2.95
31623,0.3,Ideal,H,SI1,61.9,57.0,450,4.3,4.32,2.67
42994,0.61,Ideal,E,SI2,62.0,54.0,1368,5.46,5.48,3.39
45668,0.52,Ideal,G,VS1,61.3,56.0,1694,5.2,5.17,3.18
41157,0.48,Good,G,VS1,58.6,62.0,1199,5.14,5.2,3.03
43363,0.58,Very Good,I,VS2,61.7,54.1,1408,5.37,5.4,3.32
28060,0.38,Ideal,E,SI1,62.1,55.0,660,4.64,4.67,2.89
16484,1.01,Premium,F,VS2,61.6,59.0,6587,6.39,6.43,3.95
11616,1.08,Ideal,H,SI2,61.4,57.0,5049,6.6,6.66,4.07
30513,0.31,Very Good,D,SI1,63.5,56.0,732,4.31,4.29,2.73
9348,1.02,Very Good,D,SI2,58.6,63.0,4583,6.56,6.54,3.84
13290,1.0,Ideal,D,SI1,61.7,57.0,5489,6.39,6.42,3.95
42068,0.5,Fair,G,VS1,64.9,57.0,1271,4.98,4.94,3.22
12519,1.01,Premium,H,VS2,60.6,60.0,5260,6.51,6.49,3.94
26409,2.01,Very Good,H,VS1,63.5,53.0,15930,8.04,7.97,5.08
37475,0.42,Premium,G,VS1,62.4,59.0,984,4.8,4.78,2.99
46740,0.55,Ideal,G,VVS2,62.3,53.0,1799,5.27,5.29,3.29
31192,0.4,Very Good,J,VS1,63.5,56.0,756,4.7,4.69,2.98
45977,0.3,Very Good,H,VS1,60.1,61.0,526,4.3,4.32,2.59
25038,0.38,Premium,I,SI2,62.7,58.0,641,4.61,4.57,2.88
22656,1.56,Premium,H,VS2,62.5,59.0,10702,7.3,7.33,4.57
17582,1.2,Ideal,I,VVS2,62.9,55.0,7079,6.75,6.79,4.26
46236,0.52,Ideal,D,VS2,61.8,57.0,1752,5.16,5.2,3.2
9418,1.01,Premium,G,SI1,62.5,60.0,4588,6.34,6.39,3.98
50444,0.58,Ideal,F,VVS2,61.8,56.0,2263,5.37,5.41,3.33
8027,1.01,Very Good,F,SI2,62.1,58.0,4332,6.35,6.41,3.96
195,0.7,Premium,E,SI1,61.2,57.0,2777,5.73,5.68,3.49
49894,0.54,Ideal,D,VS2,60.0,56.0,2177,5.39,5.28,3.2
17400,0.32,Ideal,G,SI1,61.6,57.0,612,4.42,4.38,2.71
23310,1.62,Very Good,H,SI1,62.2,58.0,11351,7.46,7.5,4.65
40724,0.41,Very Good,F,VVS1,62.3,54.0,1161,4.75,4.79,2.97
20813,1.01,Ideal,F,VVS2,59.6,60.0,9040,6.56,6.52,3.9
8275,0.9,Good,H,VVS1,64.3,59.0,4381,6.04,6.09,3.9
34078,0.34,Ideal,H,VVS2,61.1,56.0,852,4.52,4.55,2.77
9510,0.9,Premium,D,SI1,62.2,58.0,4612,6.18,6.11,3.82
52379,0.7,Very Good,G,VS2,60.6,60.0,2507,5.67,5.78,3.47
32197,0.35,Ideal,E,SI1,61.0,57.0,788,4.57,4.54,2.78
33119,0.31,Ideal,G,VVS1,62.5,55.0,816,4.33,4.34,2.71
37056,0.43,Ideal,G,SI1,62.9,55.0,968,4.87,4.83,3.05
7183,0.9,Very Good,F,VS2,61.2,59.0,4186,6.2,6.26,3.81
28666,0.4,Ideal,F,SI2,62.1,54.0,677,4.75,4.78,2.96
2618,0.9,Very Good,J,SI1,63.6,57.0,3225,6.07,6.1,3.87
